CreationTime,InsertionTime,CreationDate,CreationHour,ReceivingHost,ProductsReceived,BytesReceived,Latency,CountyCode,StateCode,State
20180629011144,20180629011145,0629,01,wisc,42,3893697,0.603236,48113,47,WI
20180629011144,20180629011145,0629,01,uva,42,3893697,0.62008,29203,44,VA
20180629011202,20180629011204,0629,01,wisc,3300,1665829166,1.997291,48113,47,WI
20180629011212,20180629011212,0629,01,wisc,2356,145108735,0.054933,48113,47,WI
20180629011233,20180629011235,0629,01,uva,3067,178214962,1.480885,29203,44,VA
20180629011243,20180629011243,0629,01,uva,4010,1703248217,0.053304,29203,44,VA
20180629011307,20180629011307,0629,01,wisc,3210,179289529,0.460343,48113,47,WI
20180629011319,20180629011320,0629,01,wisc,4309,1712652914,0.781738,48113,47,WI
20180629011343,20180629011343,0629,01,uva,3217,187282461,0.208782,29203,44,VA
20180629011343,20180629011344,0629,01,uva,4377,1805722957,0.209647,29203,44,VA
20180629011345,20180629011345,0629,01,wisc,3219,188511690,0.587686,48113,47,WI
20180629011459,20180629011500,0629,01,wisc,4412,1829643848,0.19415,48113,47,WI
20180629011500,20180629011500,0629,01,uva,3220,189643010,0.650784,29203,44,VA
20180629011505,20180629011507,0629,01,uva,4415,1831103437,1.550382,29203,44,VA
20180629011527,20180629011528,0629,01,wisc,3226,198001792,0.705097,48113,47,WI
20180629011527,20180629011528,0629,01,uva,3226,198001792,0.708457,29203,44,VA
20180629011613,20180629011613,0629,01,wisc,4507,1938183485,0.049981,48113,47,WI
20180629011623,20180629011624,0629,01,uva,4509,1941484693,0.712781,29203,44,VA
20180629011632,20180629011632,0629,01,wisc,43,5067878,0.607071,48113,47,WI
20180629011632,20180629011632,0629,01,uva,43,5067878,0.59513,29203,44,VA
20180629011716,20180629011716,0629,01,wisc,3976,217223208,0.181379,48113,47,WI
20180629011727,20180629011728,0629,01,wisc,5452,2062816030,1.26962,48113,47,WI
20180629011729,20180629011729,0629,01,uva,3977,217291410,0.039885,29203,44,VA
20180629011729,20180629011730,0629,01,uva,5456,2064294982,0.572316,29203,44,VA
20180629011838,20180629011840,0629,01,wisc,5541,2173895554,1.332586,48113,47,WI
20180629011838,20180629011839,0629,01,wisc,3985,224708462,0.348979,48113,47,WI
20180629011839,20180629011840,0629,01,uva,5547,2177177886,1.021318,29203,44,VA
20180629011846,20180629011847,0629,01,uva,3986,224761697,0.287846,29203,44,VA
20180629011934,20180629011934,0629,01,wisc,45,5157254,0.079184,48113,47,WI
20180629011934,20180629011934,0629,01,uva,45,5157254,0.077721,29203,44,VA
20180629011944,20180629011944,0629,01,wisc,5739,256906624,0.089708,48113,47,WI
20180629011945,20180629011945,0629,01,wisc,6953,2210936019,0.037647,48113,47,WI
20180629011949,20180629011950,0629,01,uva,7272,2221702913,0.191301,29203,44,VA
20180629011949,20180629011949,0629,01,uva,6041,266659445,0.103993,29203,44,VA
20180629011955,20180629011955,0629,01,wisc,46,5194909,0.072894,48113,47,WI
20180629011955,20180629011955,0629,01,uva,46,5194909,0.071538,29203,44,VA
20180629012030,20180629012030,0629,01,wisc,6643,291101325,0.04357,48113,47,WI
20180629012030,20180629012030,0629,01,uva,6643,291101325,0.042233,29203,44,VA
20180629012047,20180629012048,0629,01,wisc,7940,2361130484,1.372151,48113,47,WI
20180629012105,20180629012105,0629,01,uva,7941,2361330248,0.086251,29203,44,VA
20180629012134,20180629012135,0629,01,wisc,47,5258883,0.163224,48113,47,WI
20180629012134,20180629012135,0629,01,uva,47,5258883,0.16183,29203,44,VA
20180629012215,20180629012215,0629,01,wisc,8190,371915463,0.683046,48113,47,WI
20180629012224,20180629012225,0629,01,wisc,9637,2527249920,1.143549,48113,47,WI
20180629012230,20180629012231,0629,01,uva,8193,376637964,0.122716,29203,44,VA
20180629012232,20180629012233,0629,01,uva,9671,2557594602,0.276521,29203,44,VA
20180629012333,20180629012333,0629,01,wisc,8201,381960975,0.254792,48113,47,WI
20180629012333,20180629012333,0629,01,uva,8201,381960975,0.253419,29203,44,VA
20180629012349,20180629012349,0629,01,wisc,9765,2675193966,0.123948,48113,47,WI
20180629012401,20180629012401,0629,01,uva,9771,2676809542,0.077279,29203,44,VA
20180629012447,20180629012448,0629,01,wisc,50,5348764,0.358735,48113,47,WI
20180629012447,20180629012448,0629,01,uva,50,5348764,0.357396,29203,44,VA
20180629012505,20180629012505,0629,01,uva,8344,395669266,0.2299,29203,44,VA
20180629012505,20180629012505,0629,01,wisc,8344,395669266,0.231293,48113,47,WI
20180629012519,20180629012520,0629,01,wisc,10026,2804332786,1.45356,48113,47,WI
20180629012519,20180629012520,0629,01,uva,10026,2804332786,1.456675,29203,44,VA
20180629012639,20180629012640,0629,01,wisc,8752,414506529,0.195489,48113,47,WI
20180629012640,20180629012641,0629,01,wisc,10508,2875305792,0.529048,48113,47,WI
20180629012645,20180629012646,0629,01,uva,10526,2895898842,1.058708,29203,44,VA
20180629012645,20180629012645,0629,01,uva,8754,416139435,0.568402,29203,44,VA
20180629012801,20180629012801,0629,01,uva,11208,2983675148,0.071913,29203,44,VA
20180629012805,20180629012805,0629,01,uva,9329,450203973,0.032547,29203,44,VA
20180629012807,20180629012807,0629,01,uva,51,5387854,0.084689,29203,44,VA
20180629012807,20180629012807,0629,01,wisc,51,5387854,0.086048,48113,47,WI
20180629012810,20180629012810,0629,01,wisc,9456,456281726,0.099244,48113,47,WI
20180629012819,20180629012820,0629,01,wisc,11377,2997278522,0.921194,48113,47,WI
20180629012858,20180629012859,0629,01,wisc,9711,469506268,0.316171,48113,47,WI
20180629012858,20180629012859,0629,01,uva,9711,469506268,0.314871,29203,44,VA
20180629012906,20180629012906,0629,01,wisc,11723,3020529819,0.132094,48113,47,WI
20180629012926,20180629012926,0629,01,uva,11725,3021776879,0.062919,29203,44,VA
20180629013017,20180629013017,0629,01,wisc,12226,3047606977,0.137492,48113,47,WI
20180629013023,20180629013023,0629,01,wisc,10162,491275043,0.039203,48113,47,WI
20180629013048,20180629013049,0629,01,uva,12421,3067800102,0.15882,29203,44,VA
20180629013048,20180629013048,0629,01,uva,10351,500074505,0.174242,29203,44,VA
20180629013103,20180629013104,0629,01,wisc,72,6371072,0.696747,48113,47,WI
20180629013125,20180629013125,0629,01,wisc,10499,506807293,0.047882,48113,47,WI
20180629013130,20180629013131,0629,01,wisc,12675,3089045332,0.043813,48113,47,WI
20180629013150,20180629013150,0629,01,uva,75,6639135,0.222723,29203,44,VA
20180629013150,20180629013150,0629,01,wisc,75,6639135,0.224068,48113,47,WI
20180629013153,20180629013153,0629,01,uva,10678,515667501,0.09466,29203,44,VA
20180629013201,20180629013201,0629,01,uva,12901,3110772659,0.073548,29203,44,VA
20180629013238,20180629013239,0629,01,wisc,13205,3133229792,0.118011,48113,47,WI
20180629013238,20180629013238,0629,01,wisc,11020,533834627,0.113949,48113,47,WI
20180629013254,20180629013254,0629,01,wisc,76,6707689,0.262498,48113,47,WI
20180629013254,20180629013254,0629,01,uva,76,6707689,0.261129,29203,44,VA
20180629013313,20180629013313,0629,01,uva,11330,548414616,0.402818,29203,44,VA
20180629013324,20180629013325,0629,01,uva,13531,3158717465,1.448103,29203,44,VA
20180629013351,20180629013352,0629,01,wisc,13673,3203404629,0.160416,48113,47,WI
20180629013351,20180629013351,0629,01,wisc,11348,553157504,0.23014,48113,47,WI
20180629013423,20180629013423,0629,01,uva,11518,564690151,0.550515,29203,44,VA
20180629013428,20180629013428,0629,01,uva,13943,3232369974,0.151667,29203,44,VA
20180629013510,20180629013511,0629,01,wisc,11554,565688186,0.112347,48113,47,WI
20180629013512,20180629013513,0629,01,wisc,13990,3241281562,0.090696,48113,47,WI
20180629013545,20180629013545,0629,01,uva,11599,568244362,0.072236,29203,44,VA
20180629013556,20180629013556,0629,01,uva,14126,3259343210,0.050149,29203,44,VA
20180629013614,20180629013614,0629,01,wisc,14197,3270681069,0.120155,48113,47,WI
20180629013623,20180629013623,0629,01,wisc,11628,570279688,0.040894,48113,47,WI
20180629013646,20180629013647,0629,01,uva,11655,572876967,0.109135,29203,44,VA
20180629013646,20180629013647,0629,01,wisc,11655,572876967,0.11048,48113,47,WI
20180629013705,20180629013705,0629,01,uva,14281,3291468922,0.09805,29203,44,VA
20180629013739,20180629013739,0629,01,wisc,14284,3292933700,0.037298,48113,47,WI
20180629013846,20180629013847,0629,01,uva,14496,3340886651,1.689048,29203,44,VA
20180629013847,20180629013848,0629,01,uva,11794,581393261,0.746456,29203,44,VA
20180629013848,20180629013849,0629,01,wisc,11795,583443383,0.62751,48113,47,WI
20180629013901,20180629013903,0629,01,wisc,14507,3353368115,2.190471,48113,47,WI
20180629014005,20180629014005,0629,01,wisc,11823,585567779,0.111072,48113,47,WI
20180629014011,20180629014011,0629,01,wisc,14565,3505646419,0.038006,48113,47,WI
20180629014011,20180629014011,0629,01,uva,11827,585613558,0.106147,29203,44,VA
20180629014013,20180629014015,0629,01,uva,14575,3511844025,1.614684,29203,44,VA
20180629014108,20180629014108,0629,01,wisc,14628,3525223853,0.088859,48113,47,WI
20180629014108,20180629014108,0629,01,uva,14628,3525223853,0.087474,29203,44,VA
20180629014108,20180629014108,0629,01,uva,11857,586387432,0.109341,29203,44,VA
20180629014108,20180629014108,0629,01,wisc,11857,586387432,0.110667,48113,47,WI
20180629014231,20180629014232,0629,01,wisc,12989,639487611,0.860651,48113,47,WI
20180629014231,20180629014231,0629,01,uva,12989,639487611,0.514755,29203,44,VA
20180629014240,20180629014240,0629,01,wisc,77,6722224,0.142572,48113,47,WI
20180629014240,20180629014240,0629,01,uva,15800,3606405765,0.027765,29203,44,VA
20180629014240,20180629014240,0629,01,wisc,15800,3606405765,0.029058,48113,47,WI
20180629014240,20180629014240,0629,01,uva,77,6722224,0.141187,29203,44,VA
20180629014312,20180629014312,0629,01,wisc,13034,640065437,0.263973,48113,47,WI
20180629014312,20180629014312,0629,01,uva,13034,640065437,0.262674,29203,44,VA
20180629014412,20180629014412,0629,01,wisc,15839,3623613964,0.056638,48113,47,WI
20180629014412,20180629014412,0629,01,uva,15839,3623613964,0.055322,29203,44,VA
20180629014512,20180629014512,0629,01,wisc,78,6883635,0.218393,48113,47,WI
20180629014512,20180629014512,0629,01,uva,78,6883635,0.217075,29203,44,VA
20180629014528,20180629014529,0629,01,wisc,14829,670957387,0.573934,48113,47,WI
20180629014532,20180629014532,0629,01,wisc,17410,3720885535,0.265172,48113,47,WI
20180629014537,20180629014538,0629,01,uva,17567,3731788743,0.165682,29203,44,VA
20180629014537,20180629014537,0629,01,uva,14936,672839940,0.131759,29203,44,VA
20180629014643,20180629014643,0629,01,wisc,15037,684762761,0.148797,48113,47,WI
20180629014643,20180629014643,0629,01,uva,15037,684762761,0.147425,29203,44,VA
20180629014658,20180629014658,0629,01,wisc,17808,3773645497,0.325103,48113,47,WI
20180629014658,20180629014658,0629,01,uva,17808,3773645497,0.323883,29203,44,VA
20180629014758,20180629014758,0629,01,wisc,15256,703286535,0.090027,48113,47,WI
20180629014808,20180629014808,0629,01,wisc,18292,3825172011,0.045951,48113,47,WI
20180629014809,20180629014809,0629,01,uva,79,6904945,0.192775,29203,44,VA
20180629014809,20180629014809,0629,01,wisc,79,6904945,0.194033,48113,47,WI
20180629014821,20180629014822,0629,01,uva,18446,3881808068,0.235947,29203,44,VA
20180629014821,20180629014821,0629,01,uva,15327,708135469,0.235959,29203,44,VA
20180629014926,20180629014926,0629,01,uva,15365,735436086,0.32999,29203,44,VA
20180629014926,20180629014926,0629,01,wisc,15365,735436086,0.331294,48113,47,WI
20180629014929,20180629014931,0629,01,wisc,18679,4140461699,1.327407,48113,47,WI
20180629014930,20180629014931,0629,01,uva,18680,4141880235,1.088617,29203,44,VA
20180629014943,20180629014944,0629,01,uva,83,6960445,0.32597,29203,44,VA
20180629015042,20180629015043,0629,01,uva,15418,755495475,1.004297,29203,44,VA
20180629015044,20180629015045,0629,01,uva,18981,4411184551,1.861131,29203,44,VA
20180629015051,20180629015051,0629,01,wisc,15429,755659824,0.731559,48113,47,WI
20180629015054,20180629015055,0629,01,wisc,86,7037369,0.461746,48113,47,WI
20180629015055,20180629015056,0629,01,wisc,88,7142008,0.520005,48113,47,WI
20180629015055,20180629015056,0629,01,uva,88,7142008,0.562898,29203,44,VA
20180629015055,20180629015056,0629,01,wisc,19016,4457912696,0.490935,48113,47,WI
20180629015152,20180629015152,0629,01,uva,15651,786839364,0.072796,29203,44,VA
20180629015152,20180629015153,0629,01,uva,19510,4659744390,0.09825,29203,44,VA
20180629015203,20180629015204,0629,01,wisc,19673,4695454955,0.095507,48113,47,WI
20180629015203,20180629015203,0629,01,wisc,15715,795824768,0.154483,48113,47,WI
20180629015223,20180629015223,0629,01,uva,91,7189404,0.075972,29203,44,VA
20180629015223,20180629015223,0629,01,wisc,91,7189404,0.077294,48113,47,WI
20180629015254,20180629015254,0629,01,uva,16569,845155621,0.045603,29203,44,VA
20180629015259,20180629015259,0629,01,uva,20912,4814902843,0.030125,29203,44,VA
20180629015324,20180629015325,0629,01,wisc,16802,859521034,1.198209,48113,47,WI
20180629015331,20180629015331,0629,01,wisc,21226,4840228678,0.032126,48113,47,WI
20180629015352,20180629015352,0629,01,wisc,93,7294847,0.208855,48113,47,WI
20180629015352,20180629015352,0629,01,uva,93,7294847,0.207646,29203,44,VA
20180629015410,20180629015410,0629,01,uva,21846,4892374804,0.126367,29203,44,VA
20180629015416,20180629015416,0629,01,uva,17323,882061550,0.421494,29203,44,VA
20180629015448,20180629015449,0629,01,wisc,17471,889106574,1.13645,48113,47,WI
20180629015454,20180629015455,0629,01,wisc,22009,4913397842,0.934422,48113,47,WI
20180629015546,20180629015546,0629,01,uva,17794,918844412,0.100926,29203,44,VA
20180629015547,20180629015547,0629,01,uva,22659,5073006819,0.081127,29203,44,VA
20180629015606,20180629015607,0629,01,wisc,23093,5128258240,0.103506,48113,47,WI
20180629015606,20180629015606,0629,01,wisc,18046,935017430,0.07444,48113,47,WI
20180629015656,20180629015658,0629,01,uva,18474,965763368,2.311034,29203,44,VA
20180629015703,20180629015704,0629,01,uva,23793,5249871542,0.663024,29203,44,VA
20180629015705,20180629015707,0629,01,wisc,18475,966817374,1.349034,48113,47,WI
20180629015707,20180629015710,0629,01,wisc,23803,5263838535,2.942799,48113,47,WI
20180629015814,20180629015814,0629,01,wisc,18925,997385320,0.578691,48113,47,WI
20180629015814,20180629015815,0629,01,wisc,24400,5400533800,0.559371,48113,47,WI
20180629015826,20180629015826,0629,01,uva,24722,5435036029,0.154509,29203,44,VA
20180629015826,20180629015827,0629,01,uva,19123,1012074017,0.171127,29203,44,VA
20180629015844,20180629015844,0629,01,uva,95,7421997,0.087237,29203,44,VA
20180629015844,20180629015844,0629,01,wisc,95,7421997,0.088514,48113,47,WI
20180629015928,20180629015929,0629,01,uva,26057,5618135379,0.138281,29203,44,VA
20180629015928,20180629015928,0629,01,uva,20037,1066465961,0.12834,29203,44,VA
20180629015929,20180629015929,0629,01,wisc,20040,1066585469,0.080882,48113,47,WI
20180629015934,20180629015935,0629,01,wisc,26081,5620324675,0.24842,48113,47,WI
20180629015959,20180629015959,0629,01,uva,20262,1086628975,0.110611,29203,44,VA
20180629015959,20180629015959,0629,01,uva,26523,5692729573,0.095673,29203,44,VA
20180629015959,20180629015959,0629,01,wisc,20262,1086628975,0.111867,48113,47,WI
20180629015959,20180629015959,0629,01,wisc,26523,5692729573,0.096964,48113,47,WI
20180629020033,20180629020034,0629,02,wisc,313,19651736,1.180819,48113,47,WI
20180629020041,20180629020042,0629,02,wisc,387,106661768,0.451949,48113,47,WI
20180629020043,20180629020044,0629,02,uva,314,21091843,1.282761,29203,44,VA
20180629020047,20180629020049,0629,02,uva,400,128270968,1.878529,29203,44,VA
20180629020155,20180629020156,0629,02,uva,1048,266274574,0.308022,29203,44,VA
20180629020155,20180629020155,0629,02,uva,578,47920947,0.537143,29203,44,VA
20180629020204,20180629020205,0629,02,wisc,585,49376278,0.528817,48113,47,WI
20180629020204,20180629020204,0629,02,wisc,2,89860,0.312971,48113,47,WI
20180629020208,20180629020209,0629,02,wisc,1105,309976399,0.530903,48113,47,WI
20180629020220,20180629020220,0629,02,uva,3,139631,0.286454,29203,44,VA
20180629020220,20180629020220,0629,02,wisc,3,139631,0.287747,48113,47,WI
20180629020316,20180629020317,0629,02,wisc,2359,108749272,0.846213,48113,47,WI
20180629020317,20180629020318,0629,02,wisc,3058,505313348,0.955658,48113,47,WI
20180629020321,20180629020322,0629,02,uva,2362,113420315,0.858658,29203,44,VA
20180629020325,20180629020326,0629,02,uva,3073,534143231,0.676714,29203,44,VA
20180629020351,20180629020351,0629,02,wisc,6,641003,0.193513,48113,47,WI
20180629020351,20180629020351,0629,02,uva,6,641003,0.192229,29203,44,VA
20180629020416,20180629020417,0629,02,wisc,2588,139976421,0.134767,48113,47,WI
20180629020419,20180629020419,0629,02,wisc,3803,694808864,0.092463,48113,47,WI
20180629020433,20180629020433,0629,02,uva,3742,159275550,0.092602,29203,44,VA
20180629020434,20180629020435,0629,02,uva,4657,734175962,0.305714,29203,44,VA
20180629020523,20180629020524,0629,02,uva,7,664596,0.53079,29203,44,VA
20180629020523,20180629020524,0629,02,wisc,7,664596,0.565335,48113,47,WI
20180629020530,20180629020530,0629,02,wisc,3820,175511444,0.072766,48113,47,WI
20180629020539,20180629020539,0629,02,uva,3821,176400893,0.25139,29203,44,VA
20180629020539,20180629020539,0629,02,wisc,4983,875694931,0.287664,48113,47,WI
20180629020554,20180629020555,0629,02,uva,4985,876419489,0.14427,29203,44,VA
20180629020640,20180629020641,0629,02,wisc,9,728030,0.352275,48113,47,WI
20180629020644,20180629020645,0629,02,wisc,3889,186753540,0.638207,48113,47,WI
20180629020646,20180629020647,0629,02,wisc,5114,971489856,0.647341,48113,47,WI
20180629020651,20180629020651,0629,02,uva,10,748498,0.194037,29203,44,VA
20180629020651,20180629020651,0629,02,wisc,10,748498,0.195402,48113,47,WI
20180629020720,20180629020721,0629,02,uva,5684,1075988662,0.176898,29203,44,VA
20180629020720,20180629020720,0629,02,uva,4187,212922910,0.153263,29203,44,VA
20180629020741,20180629020741,0629,02,wisc,4223,215404346,0.20297,48113,47,WI
20180629020756,20180629020756,0629,02,wisc,5772,1095555934,0.21935,48113,47,WI
20180629020759,20180629020800,0629,02,uva,12,756828,0.477764,29203,44,VA
20180629020759,20180629020800,0629,02,wisc,12,756828,0.479173,48113,47,WI
20180629020845,20180629020846,0629,02,uva,5960,1220804546,0.180766,29203,44,VA
20180629020845,20180629020845,0629,02,uva,4268,236932998,0.197757,29203,44,VA
20180629020912,20180629020912,0629,02,wisc,4360,246327705,0.251206,48113,47,WI
20180629020916,20180629020916,0629,02,wisc,6162,1286133479,0.11409,48113,47,WI
20180629020952,20180629020953,0629,02,uva,4508,262257679,0.772137,29203,44,VA
20180629020953,20180629020954,0629,02,uva,6414,1387036834,0.719083,29203,44,VA
20180629021019,20180629021020,0629,02,wisc,4731,276723735,0.690762,48113,47,WI
